Unique ID,District,Date,Measure,Longitude,Latitude,Time Period,Data Value,Air Quality
008E690F,Delhi,01-07-2007,PM2.5 (µg/m³),77.1025,28.7041,Monthly,173,Very Poor
01E6586C,Bengaluru,01-03-2009,NO2 (ppb),77.5946,12.9716,Monthly,6,Good
0013707F,Delhi,01-10-2019,SO2 (ppb),77.1025,28.7041,Monthly,28,Good
01AB6C11,Kolkata,01-07-2018,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,70,Moderate
028B32E6,Bengaluru,01-03-2008,"Ozone (O3, ppb)",77.5946,12.9716,Monthly,74,Moderate
01C093BD,Kolkata,01-05-2020,NO2 (ppb),88.3639,22.5726,Monthly,11,Good
0045319A,Bengaluru,01-06-2010,NO2 (ppb),77.5946,12.9716,Monthly,19,Good
01F22291,Mumbai,01-01-2014,NO2 (ppb),72.8777,19.076,Monthly,17,Good
0216285A,Chennai,01-08-2006,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,38,Good
020724FB,Kolkata,01-06-2014,NO2 (ppb),88.3639,22.5726,Monthly,36,Moderate
0123FD43,Delhi,01-10-2018,PM10 (µg/m³),77.1025,28.7041,Monthly,167,Very Poor
002B31E0,Mumbai,01-10-2014,PM10 (µg/m³),72.8777,19.076,Monthly,100,Moderate
0080D2F8,Mumbai,01-02-2001,SO2 (ppb),72.8777,19.076,Monthly,31,Moderate
028E557B,Kolkata,01-06-2018,SO2 (ppb),88.3639,22.5726,Monthly,47,Moderate
017509BE,Kolkata,01-07-2004,SO2 (ppb),88.3639,22.5726,Monthly,9,Good
002F4DBA,Bengaluru,01-08-2020,PM10 (µg/m³),77.5946,12.9716,Monthly,128,Poor
01E38AE1,Kolkata,01-08-2008,NO2 (ppb),88.3639,22.5726,Monthly,27,Good
003C92D9,Kolkata,01-08-2021,PM2.5 (µg/m³),88.3639,22.5726,Monthly,134,Poor
019FC78C,Bengaluru,01-08-2023,SO2 (ppb),77.5946,12.9716,Monthly,11,Good
00CE672B,Delhi,01-05-2001,PM10 (µg/m³),77.1025,28.7041,Monthly,68,Moderate
019D5DE7,Bengaluru,01-05-2020,SO2 (ppb),77.5946,12.9716,Monthly,22,Good
0183B609,Delhi,01-05-2016,PM2.5 (µg/m³),77.1025,28.7041,Monthly,168,Very Poor
01C142AE,Chennai,01-09-2000,NO2 (ppb),80.2707,13.0827,Monthly,13,Good
001FFEAE,Chennai,01-08-2008,SO2 (ppb),80.2707,13.0827,Monthly,5,Good
0002EFCB,Chennai,01-11-2015,NO2 (ppb),80.2707,13.0827,Monthly,28,Good
0079D10E,Delhi,01-01-2009,PM10 (µg/m³),77.1025,28.7041,Monthly,100,Moderate
005D918D,Mumbai,01-02-2023,PM10 (µg/m³),72.8777,19.076,Monthly,131,Poor
01067538,Mumbai,01-05-2016,PM10 (µg/m³),72.8777,19.076,Monthly,122,Poor
011D8325,Kolkata,01-03-2014,NO2 (ppb),88.3639,22.5726,Monthly,20,Good
012B873E,Mumbai,01-07-2017,PM2.5 (µg/m³),72.8777,19.076,Monthly,55,Moderate
00EC3D2B,Kolkata,01-01-2017,SO2 (ppb),88.3639,22.5726,Monthly,47,Moderate
00B02961,Mumbai,01-07-2000,"Ozone (O3, ppb)",72.8777,19.076,Monthly,33,Good
00C0DD0D,Delhi,01-11-2013,"Ozone (O3, ppb)",77.1025,28.7041,Monthly,29,Good
004AC0A1,Chennai,01-07-2008,PM2.5 (µg/m³),80.2707,13.0827,Monthly,109,Poor
006BB438,Delhi,01-05-2015,"Ozone (O3, ppb)",77.1025,28.7041,Monthly,57,Good
027E93A7,Bengaluru,01-05-2007,SO2 (ppb),77.5946,12.9716,Monthly,5,Good
01A5EAAA,Mumbai,01-04-2003,PM2.5 (µg/m³),72.8777,19.076,Monthly,107,Poor
0022EA72,Bengaluru,01-10-2014,SO2 (ppb),77.5946,12.9716,Monthly,35,Moderate
02541A82,Mumbai,01-06-2009,PM2.5 (µg/m³),72.8777,19.076,Monthly,157,Very Poor
003662C6,Delhi,01-01-2000,PM10 (µg/m³),77.1025,28.7041,Monthly,115,Poor
00FE59F2,Kolkata,01-05-2006,PM2.5 (µg/m³),88.3639,22.5726,Monthly,200,Very Poor
024F9055,Kolkata,01-10-2016,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,91,Moderate
00F3DD65,Mumbai,01-09-2008,NO2 (ppb),72.8777,19.076,Monthly,6,Good
01FA6D6C,Chennai,01-07-2016,PM10 (µg/m³),80.2707,13.0827,Monthly,88,Moderate
01F268C3,Delhi,01-12-2003,"Ozone (O3, ppb)",77.1025,28.7041,Monthly,45,Good
00DEAF6C,Delhi,01-07-2015,SO2 (ppb),77.1025,28.7041,Monthly,25,Good
01268DDA,Kolkata,01-06-2007,PM10 (µg/m³),88.3639,22.5726,Monthly,107,Poor
00E97E67,Mumbai,01-08-2004,"Ozone (O3, ppb)",72.8777,19.076,Monthly,26,Good
025C03F5,Delhi,01-10-2016,NO2 (ppb),77.1025,28.7041,Monthly,35,Moderate
01B20355,Delhi,01-01-2019,PM2.5 (µg/m³),77.1025,28.7041,Monthly,74,Moderate
022F609F,Chennai,01-05-2021,SO2 (ppb),80.2707,13.0827,Monthly,28,Good
001F1B4B,Chennai,01-05-2004,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,70,Moderate
00E5F76C,Kolkata,01-06-2008,SO2 (ppb),88.3639,22.5726,Monthly,44,Moderate
00A1BFE8,Delhi,01-01-2006,NO2 (ppb),77.1025,28.7041,Monthly,32,Moderate
01EAEACF,Delhi,01-03-2023,NO2 (ppb),77.1025,28.7041,Monthly,17,Good
01BE431B,Delhi,01-08-2023,"Ozone (O3, ppb)",77.1025,28.7041,Monthly,23,Good
0167C575,Bengaluru,01-12-2022,"Ozone (O3, ppb)",77.5946,12.9716,Monthly,62,Moderate
00D3B305,Mumbai,01-01-2013,PM2.5 (µg/m³),72.8777,19.076,Monthly,80,Moderate
014F5941,Mumbai,01-10-2013,NO2 (ppb),72.8777,19.076,Monthly,35,Moderate
011AAB38,Kolkata,01-08-2019,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,78,Moderate
008F0B37,Kolkata,01-11-2012,PM2.5 (µg/m³),88.3639,22.5726,Monthly,133,Poor
004CDBD8,Delhi,01-05-2006,PM2.5 (µg/m³),77.1025,28.7041,Monthly,192,Very Poor
00CD6E34,Kolkata,01-08-2004,NO2 (ppb),88.3639,22.5726,Monthly,44,Moderate
0069D4B0,Kolkata,01-01-2009,NO2 (ppb),88.3639,22.5726,Monthly,31,Moderate
016BEEEF,Mumbai,01-10-2004,PM2.5 (µg/m³),72.8777,19.076,Monthly,190,Very Poor
00B82FEA,Delhi,01-03-2004,SO2 (ppb),77.1025,28.7041,Monthly,37,Moderate
007C302A,Chennai,01-10-2010,SO2 (ppb),80.2707,13.0827,Monthly,16,Good
02634FAB,Chennai,01-11-2007,NO2 (ppb),80.2707,13.0827,Monthly,47,Moderate
01FD7E8E,Kolkata,01-11-2001,SO2 (ppb),88.3639,22.5726,Monthly,43,Moderate
015269D9,Bengaluru,01-10-2018,PM10 (µg/m³),77.5946,12.9716,Monthly,181,Very Poor
00AB5A12,Bengaluru,01-04-2017,PM10 (µg/m³),77.5946,12.9716,Monthly,99,Moderate
025AFC17,Kolkata,01-11-2004,NO2 (ppb),88.3639,22.5726,Monthly,17,Good
016AD99C,Mumbai,01-07-2008,PM10 (µg/m³),72.8777,19.076,Monthly,184,Very Poor
013FFEDA,Bengaluru,01-07-2013,PM2.5 (µg/m³),77.5946,12.9716,Monthly,122,Poor
00796A6C,Kolkata,01-09-2003,NO2 (ppb),88.3639,22.5726,Monthly,46,Moderate
020EA2C0,Chennai,01-09-2023,SO2 (ppb),80.2707,13.0827,Monthly,6,Good
01AA633C,Chennai,01-08-2012,SO2 (ppb),80.2707,13.0827,Monthly,24,Good
00C7C381,Chennai,01-09-2012,PM2.5 (µg/m³),80.2707,13.0827,Monthly,79,Moderate
013A6B4F,Delhi,01-10-2015,PM10 (µg/m³),77.1025,28.7041,Monthly,129,Poor
01DC02E6,Delhi,01-11-2007,SO2 (ppb),77.1025,28.7041,Monthly,9,Good
02698963,Delhi,01-09-2012,PM2.5 (µg/m³),77.1025,28.7041,Monthly,73,Moderate
00E4674A,Mumbai,01-11-2012,PM10 (µg/m³),72.8777,19.076,Monthly,192,Very Poor
017459BD,Chennai,01-05-2000,PM10 (µg/m³),80.2707,13.0827,Monthly,128,Poor
015908FD,Mumbai,01-11-2007,NO2 (ppb),72.8777,19.076,Monthly,40,Moderate
00737A9C,Delhi,01-09-2001,SO2 (ppb),77.1025,28.7041,Monthly,41,Moderate
0041BA13,Chennai,01-10-2014,SO2 (ppb),80.2707,13.0827,Monthly,45,Moderate
013439B0,Mumbai,01-06-2017,NO2 (ppb),72.8777,19.076,Monthly,49,Moderate
02586908,Chennai,01-01-2009,SO2 (ppb),80.2707,13.0827,Monthly,39,Moderate
01B8E0A1,Mumbai,01-08-2000,NO2 (ppb),72.8777,19.076,Monthly,37,Moderate
02837338,Mumbai,01-12-2009,"Ozone (O3, ppb)",72.8777,19.076,Monthly,72,Moderate
00CC23EC,Bengaluru,01-06-2016,"Ozone (O3, ppb)",77.5946,12.9716,Monthly,82,Moderate
0008EA8E,Delhi,01-08-2017,PM2.5 (µg/m³),77.1025,28.7041,Monthly,158,Very Poor
011C1F80,Bengaluru,01-11-2003,NO2 (ppb),77.5946,12.9716,Monthly,20,Good
013A7320,Chennai,01-05-2005,PM2.5 (µg/m³),80.2707,13.0827,Monthly,115,Poor
01D13B61,Mumbai,01-05-2019,PM10 (µg/m³),72.8777,19.076,Monthly,105,Poor
003832DB,Bengaluru,01-07-2016,PM2.5 (µg/m³),77.5946,12.9716,Monthly,136,Poor
00DD0B6A,Mumbai,01-12-2022,PM2.5 (µg/m³),72.8777,19.076,Monthly,109,Poor
00C90360,Mumbai,01-12-2003,"Ozone (O3, ppb)",72.8777,19.076,Monthly,50,Good
01C38243,Kolkata,01-07-2015,PM10 (µg/m³),88.3639,22.5726,Monthly,177,Very Poor
0169B5D6,Kolkata,01-01-2007,PM10 (µg/m³),88.3639,22.5726,Monthly,65,Moderate
01B01471,Kolkata,01-01-2024,NO2 (ppb),88.3639,22.5726,Monthly,35,Moderate
0232CD24,Kolkata,01-02-2016,NO2 (ppb),88.3639,22.5726,Monthly,39,Moderate
01DB691E,Kolkata,01-11-2021,NO2 (ppb),88.3639,22.5726,Monthly,19,Good
01EC0248,Bengaluru,01-05-2009,PM10 (µg/m³),77.5946,12.9716,Monthly,191,Very Poor
00256E79,Delhi,01-03-2019,"Ozone (O3, ppb)",77.1025,28.7041,Monthly,50,Good
001A629B,Kolkata,01-06-2012,NO2 (ppb),88.3639,22.5726,Monthly,43,Moderate
010424F1,Kolkata,01-12-2017,PM10 (µg/m³),88.3639,22.5726,Monthly,80,Moderate
02149DE1,Kolkata,01-04-2015,PM2.5 (µg/m³),88.3639,22.5726,Monthly,70,Moderate
00429E10,Chennai,01-08-2000,PM2.5 (µg/m³),80.2707,13.0827,Monthly,143,Poor
01C199A1,Chennai,01-10-2021,PM10 (µg/m³),80.2707,13.0827,Monthly,150,Poor
00DCDBA8,Mumbai,01-09-2012,NO2 (ppb),72.8777,19.076,Monthly,16,Good
0241E0AC,Delhi,01-10-2004,NO2 (ppb),77.1025,28.7041,Monthly,40,Moderate
00DA3DCF,Mumbai,01-06-2021,SO2 (ppb),72.8777,19.076,Monthly,34,Moderate
005870DD,Kolkata,01-01-2013,NO2 (ppb),88.3639,22.5726,Monthly,39,Moderate
00CCEE14,Chennai,01-05-2001,PM2.5 (µg/m³),80.2707,13.0827,Monthly,186,Very Poor
0143B511,Bengaluru,01-06-2019,NO2 (ppb),77.5946,12.9716,Monthly,50,Moderate
011AD5D6,Bengaluru,01-09-2002,SO2 (ppb),77.5946,12.9716,Monthly,32,Moderate
0274A2D3,Delhi,01-12-2009,NO2 (ppb),77.1025,28.7041,Monthly,7,Good
00519C42,Bengaluru,01-05-2004,PM10 (µg/m³),77.5946,12.9716,Monthly,134,Poor
0237E446,Mumbai,01-09-2003,"Ozone (O3, ppb)",72.8777,19.076,Monthly,70,Moderate
011C88D2,Bengaluru,01-07-2020,SO2 (ppb),77.5946,12.9716,Monthly,40,Moderate
00CA7A02,Bengaluru,01-01-2024,SO2 (ppb),77.5946,12.9716,Monthly,8,Good
01E9A69E,Kolkata,01-07-2005,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,86,Moderate
0178E674,Chennai,01-12-2003,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,92,Moderate
01CE3F2E,Bengaluru,01-05-2016,SO2 (ppb),77.5946,12.9716,Monthly,6,Good
00EB7819,Kolkata,01-08-2017,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,95,Moderate
01B4BFA8,Delhi,01-12-2014,PM10 (µg/m³),77.1025,28.7041,Monthly,188,Very Poor
00582B4C,Chennai,01-02-2003,NO2 (ppb),80.2707,13.0827,Monthly,27,Good
006BCAB1,Kolkata,01-07-2016,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,69,Moderate
00325236,Bengaluru,01-09-2010,NO2 (ppb),77.5946,12.9716,Monthly,17,Good
003EF1EE,Chennai,01-05-2016,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,89,Moderate
003787A0,Kolkata,01-05-2019,NO2 (ppb),88.3639,22.5726,Monthly,17,Good
01907D7B,Mumbai,01-03-2020,"Ozone (O3, ppb)",72.8777,19.076,Monthly,56,Good
014BE1C3,Bengaluru,01-02-2019,SO2 (ppb),77.5946,12.9716,Monthly,7,Good
00CA87AD,Kolkata,01-01-2018,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,21,Good
0106C3F3,Mumbai,01-07-2006,PM2.5 (µg/m³),72.8777,19.076,Monthly,55,Moderate
00184792,Bengaluru,01-04-2006,NO2 (ppb),77.5946,12.9716,Monthly,18,Good
004C02E7,Bengaluru,01-04-2008,PM10 (µg/m³),77.5946,12.9716,Monthly,106,Poor
013A03E4,Delhi,01-07-2010,SO2 (ppb),77.1025,28.7041,Monthly,34,Moderate
000234DF,Chennai,01-01-2020,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,25,Good
02649520,Chennai,01-10-2002,PM2.5 (µg/m³),80.2707,13.0827,Monthly,172,Very Poor
005DCC1C,Kolkata,01-10-2013,NO2 (ppb),88.3639,22.5726,Monthly,31,Moderate
01848C7D,Kolkata,01-03-2009,NO2 (ppb),88.3639,22.5726,Monthly,38,Moderate
018705F8,Chennai,01-07-2019,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,83,Moderate
02332284,Bengaluru,01-06-2000,NO2 (ppb),77.5946,12.9716,Monthly,32,Moderate
0124FD94,Mumbai,01-02-2010,PM10 (µg/m³),72.8777,19.076,Monthly,96,Moderate
017E2290,Chennai,01-06-2002,PM2.5 (µg/m³),80.2707,13.0827,Monthly,52,Moderate
0036D2EB,Chennai,01-05-2013,SO2 (ppb),80.2707,13.0827,Monthly,12,Good
0226485D,Delhi,01-02-2002,PM10 (µg/m³),77.1025,28.7041,Monthly,95,Moderate
01386832,Mumbai,01-02-2022,"Ozone (O3, ppb)",72.8777,19.076,Monthly,88,Moderate
021E3716,Bengaluru,01-06-2014,PM2.5 (µg/m³),77.5946,12.9716,Monthly,134,Poor
01EFEC14,Bengaluru,01-03-2002,"Ozone (O3, ppb)",77.5946,12.9716,Monthly,70,Moderate
005781A1,Delhi,01-12-2011,NO2 (ppb),77.1025,28.7041,Monthly,14,Good
00045440,Bengaluru,01-10-2006,PM10 (µg/m³),77.5946,12.9716,Monthly,60,Moderate
013427A8,Kolkata,01-11-2000,SO2 (ppb),88.3639,22.5726,Monthly,15,Good
00A0B864,Delhi,01-06-2015,"Ozone (O3, ppb)",77.1025,28.7041,Monthly,99,Moderate
014622A3,Bengaluru,01-05-2001,SO2 (ppb),77.5946,12.9716,Monthly,25,Good
009EBAB2,Chennai,01-02-2001,NO2 (ppb),80.2707,13.0827,Monthly,27,Good
02477502,Mumbai,01-03-2015,NO2 (ppb),72.8777,19.076,Monthly,10,Good
01DEF6FE,Chennai,01-07-2018,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,61,Moderate
00E957B1,Chennai,01-05-2011,PM10 (µg/m³),80.2707,13.0827,Monthly,128,Poor
00A91EA8,Bengaluru,01-08-2003,SO2 (ppb),77.5946,12.9716,Monthly,22,Good
009B20D6,Kolkata,01-08-2013,PM2.5 (µg/m³),88.3639,22.5726,Monthly,52,Moderate
019BA622,Chennai,01-09-2020,PM2.5 (µg/m³),80.2707,13.0827,Monthly,191,Very Poor
00D9F91B,Delhi,01-05-2005,NO2 (ppb),77.1025,28.7041,Monthly,30,Good
00F7F037,Mumbai,01-04-2015,PM2.5 (µg/m³),72.8777,19.076,Monthly,121,Poor
0018219C,Delhi,01-11-2006,NO2 (ppb),77.1025,28.7041,Monthly,6,Good
003727F7,Chennai,01-12-2014,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,42,Good
00867C7B,Kolkata,01-10-2010,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,52,Good
0203C7E6,Chennai,01-03-2020,NO2 (ppb),80.2707,13.0827,Monthly,42,Moderate
006E897F,Bengaluru,01-11-2002,PM2.5 (µg/m³),77.5946,12.9716,Monthly,196,Very Poor
00D891DD,Kolkata,01-10-2005,PM2.5 (µg/m³),88.3639,22.5726,Monthly,180,Very Poor
019F7319,Kolkata,01-11-2006,SO2 (ppb),88.3639,22.5726,Monthly,25,Good
01346949,Kolkata,01-07-2000,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,89,Moderate
01BA7330,Delhi,01-06-2005,NO2 (ppb),77.1025,28.7041,Monthly,49,Moderate
0213409C,Bengaluru,01-04-2023,PM10 (µg/m³),77.5946,12.9716,Monthly,66,Moderate
023602AC,Mumbai,01-01-2004,SO2 (ppb),72.8777,19.076,Monthly,43,Moderate
003B8068,Chennai,01-12-2001,PM2.5 (µg/m³),80.2707,13.0827,Monthly,147,Poor
00FD4A59,Mumbai,01-11-2001,"Ozone (O3, ppb)",72.8777,19.076,Monthly,97,Moderate
02837739,Mumbai,01-08-2010,NO2 (ppb),72.8777,19.076,Monthly,27,Good
009C2250,Chennai,01-07-2002,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,72,Moderate
01AEDF2E,Chennai,01-01-2001,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,67,Moderate
00BB950F,Bengaluru,01-01-2018,PM10 (µg/m³),77.5946,12.9716,Monthly,153,Very Poor
01C2412C,Delhi,01-10-2020,PM10 (µg/m³),77.1025,28.7041,Monthly,175,Very Poor
01B3FD6A,Chennai,01-05-2015,SO2 (ppb),80.2707,13.0827,Monthly,11,Good
01235074,Bengaluru,01-06-2011,"Ozone (O3, ppb)",77.5946,12.9716,Monthly,32,Good
001CCC52,Mumbai,01-02-2000,NO2 (ppb),72.8777,19.076,Monthly,8,Good
015630A1,Bengaluru,01-03-2022,PM10 (µg/m³),77.5946,12.9716,Monthly,160,Very Poor
0077BF5F,Delhi,01-09-2022,"Ozone (O3, ppb)",77.1025,28.7041,Monthly,43,Good
013B4456,Kolkata,01-11-2010,PM10 (µg/m³),88.3639,22.5726,Monthly,165,Very Poor
00B0CBDA,Chennai,01-07-2012,NO2 (ppb),80.2707,13.0827,Monthly,14,Good
011073F3,Mumbai,01-04-2009,"Ozone (O3, ppb)",72.8777,19.076,Monthly,43,Good
0126C3E4,Mumbai,01-04-2019,NO2 (ppb),72.8777,19.076,Monthly,10,Good
0121660D,Mumbai,01-09-2020,PM2.5 (µg/m³),72.8777,19.076,Monthly,198,Very Poor
006D9535,Kolkata,01-02-2001,PM2.5 (µg/m³),88.3639,22.5726,Monthly,51,Moderate
025F6AB7,Delhi,01-12-2010,PM10 (µg/m³),77.1025,28.7041,Monthly,126,Poor
00BEE2C4,Kolkata,01-02-2017,PM2.5 (µg/m³),88.3639,22.5726,Monthly,178,Very Poor
01891D81,Bengaluru,01-03-2023,PM2.5 (µg/m³),77.5946,12.9716,Monthly,101,Poor
01930CB6,Bengaluru,01-05-2000,PM2.5 (µg/m³),77.5946,12.9716,Monthly,110,Poor
01F8C93F,Mumbai,01-04-2011,PM2.5 (µg/m³),72.8777,19.076,Monthly,102,Poor
007BC1F8,Delhi,01-07-2018,NO2 (ppb),77.1025,28.7041,Monthly,20,Good
02496A31,Chennai,01-04-2003,NO2 (ppb),80.2707,13.0827,Monthly,45,Moderate
0187B58F,Bengaluru,01-11-2018,SO2 (ppb),77.5946,12.9716,Monthly,36,Moderate
02157EA9,Chennai,01-08-2001,SO2 (ppb),80.2707,13.0827,Monthly,34,Moderate
019D0BA1,Kolkata,01-07-2022,PM10 (µg/m³),88.3639,22.5726,Monthly,132,Poor
00F7B357,Kolkata,01-10-2023,NO2 (ppb),88.3639,22.5726,Monthly,43,Moderate
003CF860,Chennai,01-04-2013,SO2 (ppb),80.2707,13.0827,Monthly,31,Moderate
0043F6FB,Bengaluru,01-01-2003,SO2 (ppb),77.5946,12.9716,Monthly,6,Good
00D316EB,Kolkata,01-07-2011,SO2 (ppb),88.3639,22.5726,Monthly,7,Good
01A0B39F,Mumbai,01-08-2006,PM2.5 (µg/m³),72.8777,19.076,Monthly,199,Very Poor
01181000,Delhi,01-02-2017,PM10 (µg/m³),77.1025,28.7041,Monthly,84,Moderate
01A22906,Kolkata,01-04-2007,PM10 (µg/m³),88.3639,22.5726,Monthly,90,Moderate
017F17CA,Kolkata,01-03-2010,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,33,Good
0224F74B,Chennai,01-02-2009,PM10 (µg/m³),80.2707,13.0827,Monthly,122,Poor
014236F9,Kolkata,01-05-2015,NO2 (ppb),88.3639,22.5726,Monthly,11,Good
0167CC7D,Delhi,01-06-2006,NO2 (ppb),77.1025,28.7041,Monthly,48,Moderate
028992EB,Bengaluru,01-08-2001,SO2 (ppb),77.5946,12.9716,Monthly,39,Moderate
016A1F18,Bengaluru,01-03-2019,NO2 (ppb),77.5946,12.9716,Monthly,15,Good
011B5958,Mumbai,01-10-2005,SO2 (ppb),72.8777,19.076,Monthly,41,Moderate
0181DC6F,Delhi,01-07-2001,SO2 (ppb),77.1025,28.7041,Monthly,37,Moderate
00D8D78C,Mumbai,01-10-2018,PM10 (µg/m³),72.8777,19.076,Monthly,118,Poor
0269ADD1,Kolkata,01-02-2019,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,75,Moderate
00DE83BC,Chennai,01-02-2002,PM2.5 (µg/m³),80.2707,13.0827,Monthly,82,Moderate
0084148F,Delhi,01-09-2006,PM2.5 (µg/m³),77.1025,28.7041,Monthly,111,Poor
01A7D51A,Kolkata,01-07-2007,PM10 (µg/m³),88.3639,22.5726,Monthly,75,Moderate
0227F5B1,Delhi,01-07-2000,SO2 (ppb),77.1025,28.7041,Monthly,27,Good
00D142E5,Mumbai,01-03-2016,PM10 (µg/m³),72.8777,19.076,Monthly,87,Moderate
01486853,Bengaluru,01-09-2011,PM10 (µg/m³),77.5946,12.9716,Monthly,174,Very Poor
00792E96,Kolkata,01-02-2004,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,38,Good
024B4773,Kolkata,01-09-2000,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,71,Moderate
006456A4,Kolkata,01-07-2023,PM10 (µg/m³),88.3639,22.5726,Monthly,155,Very Poor
019AC9E5,Kolkata,01-03-2012,PM10 (µg/m³),88.3639,22.5726,Monthly,143,Poor
0217D5C9,Chennai,01-05-2009,PM10 (µg/m³),80.2707,13.0827,Monthly,94,Moderate
017D556A,Mumbai,01-11-2014,NO2 (ppb),72.8777,19.076,Monthly,19,Good
015570B2,Chennai,01-02-2013,SO2 (ppb),80.2707,13.0827,Monthly,24,Good
022E1C36,Kolkata,01-05-2008,PM10 (µg/m³),88.3639,22.5726,Monthly,62,Moderate
0011968D,Bengaluru,01-02-2009,"Ozone (O3, ppb)",77.5946,12.9716,Monthly,89,Moderate
01E8456D,Chennai,01-10-2001,PM10 (µg/m³),80.2707,13.0827,Monthly,120,Poor
023EA909,Mumbai,01-03-2001,PM10 (µg/m³),72.8777,19.076,Monthly,110,Poor
01803FFD,Mumbai,01-08-2018,PM2.5 (µg/m³),72.8777,19.076,Monthly,160,Very Poor
017C17D3,Delhi,01-11-2018,PM2.5 (µg/m³),77.1025,28.7041,Monthly,71,Moderate
00355A42,Mumbai,01-04-2023,"Ozone (O3, ppb)",72.8777,19.076,Monthly,58,Good
01166D69,Delhi,01-10-2008,SO2 (ppb),77.1025,28.7041,Monthly,22,Good
00EEFF0C,Delhi,01-01-2002,NO2 (ppb),77.1025,28.7041,Monthly,47,Moderate
0075196A,Kolkata,01-11-2017,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,55,Good
016429FB,Bengaluru,01-05-2010,SO2 (ppb),77.5946,12.9716,Monthly,35,Moderate
02386E36,Mumbai,01-10-2011,"Ozone (O3, ppb)",72.8777,19.076,Monthly,44,Good
006BBE5E,Mumbai,01-02-2015,SO2 (ppb),72.8777,19.076,Monthly,9,Good
017E9CEC,Delhi,01-03-2003,SO2 (ppb),77.1025,28.7041,Monthly,25,Good
015AA10D,Delhi,01-07-2008,NO2 (ppb),77.1025,28.7041,Monthly,5,Good
01051CB9,Mumbai,01-05-2017,SO2 (ppb),72.8777,19.076,Monthly,20,Good
0179A161,Kolkata,01-08-2005,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,58,Good
0147B24F,Bengaluru,01-09-2016,NO2 (ppb),77.5946,12.9716,Monthly,44,Moderate
00CCBC0E,Chennai,01-06-2005,PM2.5 (µg/m³),80.2707,13.0827,Monthly,154,Very Poor
01DD1229,Kolkata,01-04-2002,SO2 (ppb),88.3639,22.5726,Monthly,12,Good
0288981B,Mumbai,01-10-2016,PM10 (µg/m³),72.8777,19.076,Monthly,99,Moderate
00F99D29,Delhi,01-02-2018,SO2 (ppb),77.1025,28.7041,Monthly,17,Good
01E6ABE9,Bengaluru,01-01-2021,PM2.5 (µg/m³),77.5946,12.9716,Monthly,87,Moderate
0030CA33,Kolkata,01-12-2010,SO2 (ppb),88.3639,22.5726,Monthly,30,Good
01B89275,Kolkata,01-09-2018,SO2 (ppb),88.3639,22.5726,Monthly,25,Good
01289CDB,Chennai,01-02-2017,SO2 (ppb),80.2707,13.0827,Monthly,39,Moderate
01EBF17B,Chennai,01-04-2021,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,73,Moderate
00571AB5,Delhi,01-05-2011,NO2 (ppb),77.1025,28.7041,Monthly,10,Good
018DF86D,Mumbai,01-05-2009,"Ozone (O3, ppb)",72.8777,19.076,Monthly,21,Good
019FE946,Bengaluru,01-04-2011,"Ozone (O3, ppb)",77.5946,12.9716,Monthly,23,Good
028418E9,Bengaluru,01-12-2018,NO2 (ppb),77.5946,12.9716,Monthly,16,Good
01891F92,Chennai,01-03-2002,PM2.5 (µg/m³),80.2707,13.0827,Monthly,180,Very Poor
02361D10,Bengaluru,01-05-2002,"Ozone (O3, ppb)",77.5946,12.9716,Monthly,58,Good
013FD769,Kolkata,01-10-2009,PM10 (µg/m³),88.3639,22.5726,Monthly,150,Poor
024B02E5,Bengaluru,01-07-2010,NO2 (ppb),77.5946,12.9716,Monthly,13,Good
00F947DD,Delhi,01-02-2008,PM10 (µg/m³),77.1025,28.7041,Monthly,92,Moderate
022959D6,Bengaluru,01-09-2001,"Ozone (O3, ppb)",77.5946,12.9716,Monthly,41,Good
009435F6,Delhi,01-06-2000,"Ozone (O3, ppb)",77.1025,28.7041,Monthly,73,Moderate
028BA36C,Mumbai,01-11-2022,SO2 (ppb),72.8777,19.076,Monthly,20,Good
